synapse_id,bucket,areal_dir,pathway_slug,contract_path
silver-norm-phone-e164-family,pathway,enrich-data,silver-norm-phone-e164,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-norm-phone-e164/silver-norm-phone-e164-family.md
silver-quality-completeness-family,pathway,enrich-data,silver-quality-completeness,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-completeness/silver-quality-completeness-family.md
silver-quality-completeness-pipeline-orchestrator-advance,pathway,enrich-data,silver-quality-completeness,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-completeness/silver-quality-completeness-pipeline-orchestrator-advance.md
silver-quality-completeness-pipeline-orchestrator-start,pathway,enrich-data,silver-quality-completeness,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-completeness/silver-quality-completeness-pipeline-orchestrator-start.md
silver-quality-tier-assign-family,pathway,enrich-data,silver-quality-tier-assign,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-tier-assign/silver-quality-tier-assign-family.md
silver-quality-tier-assign-pipeline-orchestrator-advance,pathway,enrich-data,silver-quality-tier-assign,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-tier-assign/silver-quality-tier-assign-pipeline-orchestrator-advance.md
silver-quality-tier-assign-pipeline-orchestrator-start,pathway,enrich-data,silver-quality-tier-assign,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-tier-assign/silver-quality-tier-assign-pipeline-orchestrator-start.md
silver-quality-validation-sum-family,pathway,enrich-data,silver-quality-validation-sum,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-validation-sum/silver-quality-validation-sum-family.md
silver-quality-validation-sum-pipeline-orchestrator-advance,pathway,enrich-data,silver-quality-validation-sum,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-validation-sum/silver-quality-validation-sum-pipeline-orchestrator-advance.md
silver-quality-validation-sum-pipeline-orchestrator-start,pathway,enrich-data,silver-quality-validation-sum,docs/CognitiveBrain/contracts/synapses/enrich-data/silver-quality-validation-sum/silver-quality-validation-sum-pipeline-orchestrator-start.md
e1-enrichment-e5-geo-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e1-enrichment-e5-geo-cross.md
e1-quality-e2-orchestrator-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e1-quality-e2-orchestrator-cross.md
e2-human-e3-ai-core-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e2-human-e3-ai-core-cross.md
e2-lead-fsm-e3-negotiation-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e2-lead-fsm-e3-negotiation-cross.md
e3-fiscal-docs-e4-cash-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e3-fiscal-docs-e4-cash-cross.md
e3-stock-e4-logistics-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e3-stock-e4-logistics-cross.md
e4-alerts-e5-lifecycle-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e4-alerts-e5-lifecycle-cross.md
e4-credit-e5-churn-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e4-credit-e5-churn-cross.md
e4-logistics-e5-feedback-cross,graph_cross,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/cross/e4-logistics-e5-feedback-cross.md
e1-ai-enrichment-dedup-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-ai-enrichment-dedup-familyflow.md
e1-bronze-dedup-ingest-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-bronze-dedup-ingest-familyflow.md
e1-dedup-merge-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-dedup-merge-familyflow.md
e1-enrichment-ai-enrichment-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-enrichment-ai-enrichment-familyflow.md
e1-ingest-normalize-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-ingest-normalize-familyflow.md
e1-merge-quality-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-merge-quality-familyflow.md
e1-monitor-hitl-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-monitor-hitl-familyflow.md
e1-normalize-enrichment-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-normalize-enrichment-familyflow.md
e1-orchestrator-monitor-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-orchestrator-monitor-familyflow.md
e1-quality-orchestrator-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e1-quality-orchestrator-familyflow.md
e2-ai-analysis-monitoring-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-ai-analysis-monitoring-familyflow.md
e2-email-cold-email-warm-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-email-cold-email-warm-familyflow.md
e2-email-warm-webhooks-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-email-warm-webhooks-familyflow.md
e2-lead-fsm-ai-analysis-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-lead-fsm-ai-analysis-familyflow.md
e2-monitoring-human-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-monitoring-human-familyflow.md
e2-orchestrator-templates-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-orchestrator-templates-familyflow.md
e2-quota-orchestrator-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-quota-orchestrator-familyflow.md
e2-templates-whatsapp-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-templates-whatsapp-familyflow.md
e2-webhooks-lead-fsm-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-webhooks-lead-fsm-familyflow.md
e2-whatsapp-email-cold-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e2-whatsapp-email-cold-familyflow.md
e3-ai-core-negotiation-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-ai-core-negotiation-familyflow.md
e3-channels-human-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-channels-human-familyflow.md
e3-fiscal-docs-channels-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-fiscal-docs-channels-familyflow.md
e3-guardrails-fiscal-docs-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-guardrails-fiscal-docs-familyflow.md
e3-human-ops-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-human-ops-familyflow.md
e3-negotiation-pricing-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-negotiation-pricing-familyflow.md
e3-pricing-stock-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-pricing-stock-familyflow.md
e3-product-search-ai-core-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-product-search-ai-core-familyflow.md
e3-stock-guardrails-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e3-stock-guardrails-familyflow.md
e4-alerts-audit-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e4-alerts-audit-familyflow.md
e4-audit-hitl-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e4-audit-hitl-familyflow.md
e4-cash-credit-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e4-cash-credit-familyflow.md
e4-contracts-logistics-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e4-contracts-logistics-familyflow.md
e4-credit-contracts-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e4-credit-contracts-familyflow.md
e4-logistics-alerts-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e4-logistics-alerts-familyflow.md
e5-alerts-compliance-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-alerts-compliance-familyflow.md
e5-association-ingest-graph-community-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-association-ingest-graph-community-familyflow.md
e5-churn-referral-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-churn-referral-familyflow.md
e5-compliance-winback-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-compliance-winback-familyflow.md
e5-content-alerts-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-content-alerts-familyflow.md
e5-feedback-churn-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-feedback-churn-familyflow.md
e5-geo-lifecycle-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-geo-lifecycle-familyflow.md
e5-graph-community-geo-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-graph-community-geo-familyflow.md
e5-lifecycle-feedback-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-lifecycle-feedback-familyflow.md
e5-referral-content-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-referral-content-familyflow.md
e5-winback-hitl-familyflow,graph_familyflow,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/familyflow/e5-winback-hitl-familyflow.md
e1-ai-enrichment-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-ai-enrichment-stage.md
e1-bronze-dedup-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-bronze-dedup-stage.md
e1-dedup-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-dedup-stage.md
e1-enrichment-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-enrichment-stage.md
e1-hitl-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-hitl-stage.md
e1-ingest-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-ingest-stage.md
e1-merge-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-merge-stage.md
e1-monitor-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-monitor-stage.md
e1-normalize-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-normalize-stage.md
e1-orchestrator-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-orchestrator-stage.md
e1-quality-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e1-quality-stage.md
e2-ai-analysis-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-ai-analysis-stage.md
e2-email-cold-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-email-cold-stage.md
e2-email-warm-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-email-warm-stage.md
e2-human-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-human-stage.md
e2-lead-fsm-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-lead-fsm-stage.md
e2-monitoring-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-monitoring-stage.md
e2-orchestrator-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-orchestrator-stage.md
e2-quota-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-quota-stage.md
e2-templates-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-templates-stage.md
e2-webhooks-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-webhooks-stage.md
e2-whatsapp-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e2-whatsapp-stage.md
e3-ai-core-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-ai-core-stage.md
e3-channels-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-channels-stage.md
e3-fiscal-docs-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-fiscal-docs-stage.md
e3-guardrails-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-guardrails-stage.md
e3-human-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-human-stage.md
e3-negotiation-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-negotiation-stage.md
e3-ops-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-ops-stage.md
e3-pricing-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-pricing-stage.md
e3-product-search-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-product-search-stage.md
e3-stock-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e3-stock-stage.md
e4-alerts-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e4-alerts-stage.md
e4-audit-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e4-audit-stage.md
e4-cash-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e4-cash-stage.md
e4-contracts-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e4-contracts-stage.md
e4-credit-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e4-credit-stage.md
e4-hitl-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e4-hitl-stage.md
e4-logistics-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e4-logistics-stage.md
e5-alerts-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e5-alerts-stage.md
e5-association-ingest-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e5-association-ingest-stage.md
e5-churn-stage,graph_stage,graph-plan,,docs/CognitiveBrain/contracts/synapses/graph-plan/stage/e5-churn-stage.md
